DATE_TIME,STGPOOL_NAME,NODE_NAME,FILESPACE_NAME,FILESPACE_ID,TYPE,PROTECTED_MB,PHYSICAL_MB,TOTAL_SAVED_MB,TOTAL_SAVED_PCT,DEDUP_SAVED_SIZE,DEDUP_PCT,NON_DEDUP_COUNT,NON_DEDUP_SIZE,UNIQUE_COUNT,UNIQUE_SIZE,SHARED_COUNT,SHARED_LOGSIZE,SHARED_PHYSIZE,COMP_SAVED_SIZE,COMP_SAVED_PCT,COMP_COUNT,UNCOMP_COUNT,ENCRYPT_SIZE,ENCRYPT_PCT,ENCRYPT_COUNT,UNENCRYPT_COUNT,REPORT_ID,DESC
2020-04-21 06:07:26.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWPASD2010,196,Bkup,114534,8986,105548,92.15,97087236118,80.84,2523,1074762,210849,8811221623,1605862,98128340477,609988112,13588230429,59.05,1785361,33873,0,0.00,0,1819234,171,""
2020-04-20 08:10:41.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWPASD2010,196,Bkup,114534,8985,105549,92.15,97087744690,80.84,2523,1074762,210849,8811221623,1605862,98128340477,609506901,13588203068,59.05,1785361,33873,0,0.00,0,1819234,169,""
2020-04-18 11:43:16.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWPASD2010,196,Bkup,114534,8986,105548,92.15,97087311005,80.84,2523,1074762,210849,8811221623,1605862,98128340477,609939108,13588204546,59.05,1785361,33873,0,0.00,0,1819234,167,""
2020-03-10 22:35:23.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWPASD2010,196,Bkup,104265,5935,98329,94.31,93502710118,85.52,2892,1231848,152227,5786526044,1583526,94212645312,435900843,9602978083,60.68,1708751,29894,0,0.00,0,1738645,166,""
2020-03-09 11:28:47.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWPASD2010,196,Bkup,102883,5572,97311,94.58,93457280211,86.63,2000,851928,134305,5410019682,1581983,94146074268,431597795,8580672769,59.49,1689292,28996,0,0.00,0,1718288,165,""
2020-04-21 06:07:26.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWPASD2015,197,Bkup,116433,3536,112898,96.96,112548306473,92.19,2378,1012992,85769,3033236689,1962413,113746661818,673306778,5833310999,61.14,2029126,21434,0,0.00,0,2050560,171,""
2020-04-20 08:10:41.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWPASD2015,197,Bkup,116433,3536,112897,96.96,112548113597,92.19,2378,1012992,85769,3033236689,1962413,113746661818,673494608,5833316045,61.14,2029126,21434,0,0.00,0,2050560,169,""
2020-04-18 11:43:16.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWPASD2015,197,Bkup,116433,3536,112897,96.96,112548145247,92.19,2378,1012992,85769,3033236689,1962413,113746661818,673447500,5833331503,61.14,2029126,21434,0,0.00,0,2050560,167,""
2020-03-10 22:35:23.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWPASD2015,197,Bkup,114236,3014,111222,97.36,112418753963,93.85,2710,1154316,62123,2499089016,1961401,113626169287,660038259,4206435716,57.10,2004485,21749,0,0.00,0,2026234,166,""
2020-03-09 11:28:47.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWPASD2015,197,Bkup,113072,2743,110329,97.57,112277648427,94.70,2056,875784,50421,2228122914,1958096,113409912571,647742252,3410505286,54.24,1989486,21087,0,0.00,0,2010573,165,""
2020-04-21 06:07:26.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWPASD2019,198,Bkup,116461,3538,112922,96.96,112488565331,92.11,2392,1018956,84631,3029556141,1962527,113707439606,679594128,5919215642,61.47,2028116,21434,0,0.00,0,2049550,171,""
2020-04-20 08:10:41.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWPASD2019,198,Bkup,116461,3538,112923,96.96,112488702904,92.11,2392,1018956,84631,3029556141,1962527,113707439606,679462828,5919209369,61.47,2028116,21434,0,0.00,0,2049550,169,""
2020-04-18 11:43:16.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWPASD2019,198,Bkup,116461,3538,112923,96.96,112488607851,92.11,2392,1018956,84631,3029556141,1962527,113707439606,679539701,5919227549,61.47,2028116,21434,0,0.00,0,2049550,167,""
2020-03-10 22:35:23.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWPASD2019,198,Bkup,114185,3028,111157,97.35,112309961210,93.80,2668,1136424,61790,2510766898,1960245,113504247878,663068366,4246991388,57.22,2003016,21687,0,0.00,0,2024703,166,""
2020-03-09 11:28:47.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWPASD2019,198,Bkup,113069,2761,110309,97.56,112215471301,94.65,2034,866412,50166,2237262947,1958141,113367960060,656605716,3451699585,54.39,1989293,21048,0,0.00,0,2010341,165,""
2020-04-21 06:07:26.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWWEBD2003,199,Bkup,118043,5263,112780,95.54,110671160597,89.41,2353,1002342,116383,4671482628,1957287,111966075098,846660452,7586802488,57.89,2048059,27964,0,0.00,0,2076023,171,""
2020-04-20 08:10:41.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWWEBD2003,199,Bkup,118043,5263,112780,95.54,110671152213,89.41,2353,1002342,116383,4671482628,1957287,111966075098,846668386,7586802938,57.89,2048059,27964,0,0.00,0,2076023,169,""
2020-04-18 11:43:16.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWWEBD2003,199,Bkup,118043,5263,112780,95.54,110671141978,89.41,2353,1002342,116384,4671482785,1957286,111966070266,846674042,7586807360,57.89,2048059,27964,0,0.00,0,2076023,167,""
2020-03-10 22:35:23.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWWEBD2003,199,Bkup,114396,4133,110263,96.39,109443250242,91.24,2618,1115124,92789,3544249742,1960887,110643618315,788351048,6175575594,58.76,2031775,24519,0,0.00,0,2056294,166,""
2020-03-09 11:28:47.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWWEBD2003,199,Bkup,113080,3855,109226,96.59,109267639884,92.15,2032,865560,79497,3271270976,1956790,110360176802,769671145,5263917662,56.57,2014389,23930,0,0.00,0,2038319,165,""
2020-04-21 06:07:26.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWEMQD2081,200,Bkup,119246,3879,115367,96.75,114610554162,91.66,2218,944832,92163,3663837098,2015248,115310126691,402263214,6360429566,61.00,2083141,26488,0,0.00,0,2109629,171,""
2020-04-20 08:10:41.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWEMQD2081,200,Bkup,119246,3878,115368,96.75,114611257764,91.66,2218,944832,92163,3663837098,2015248,115310126691,401614380,6360374798,61.00,2083141,26488,0,0.00,0,2109629,169,""
2020-04-18 11:43:16.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWEMQD2081,200,Bkup,119246,3879,115367,96.75,114610595999,91.66,2218,944832,92163,3663837098,2015248,115310126691,402237190,6360413753,61.00,2083141,26488,0,0.00,0,2109629,167,""
2020-03-10 22:35:23.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWEMQD2081,200,Bkup,114738,2749,111989,97.60,112609389105,93.60,2664,1134720,69859,2490890967,2006071,113339587404,390046466,4819847498,62.58,2054022,24572,0,0.00,0,2078594,166,""
2020-03-09 11:28:47.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWCOGD2004,190,Bkup,164227,39595,124632,75.89,95720053064,55.59,2926,1246404,475978,36063419424,1317840,101618169693,5453203787,34966444910,45.72,1697087,99657,0,0.00,0,1796744,165,""
2020-04-21 06:07:26.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWPASD2017,191,Bkup,119418,9725,109692,91.86,96690272948,77.22,2535,1079874,329202,9630054292,1627503,97761898812,566778240,18330574466,64.25,1930771,28469,0,0.00,0,1959240,171,""
2020-04-20 08:10:41.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWPASD2017,191,Bkup,119418,9725,109693,91.86,96691144450,77.22,2535,1079874,329202,9630054292,1627503,97761898812,565952869,18330528335,64.26,1930771,28469,0,0.00,0,1959240,169,""
2020-04-18 11:43:16.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWPASD2017,191,Bkup,119418,9725,109692,91.86,96690335216,77.22,2535,1079874,329202,9630054292,1627503,97761898812,566736328,18330554110,64.25,1930771,28469,0,0.00,0,1959240,167,""
2020-03-10 22:35:23.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWPASD2017,191,Bkup,109586,6741,102845,93.85,92999505857,80.93,2774,1181580,271550,6712311452,1612318,93794777790,355231342,14841271550,67.74,1863801,22841,0,0.00,0,1886642,166,""
2020-03-09 11:28:47.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWPASD2017,191,Bkup,108097,6393,101704,94.09,92758500037,81.83,2040,868968,256485,6370785682,1606876,93423780090,332293432,13885899683,67.44,1843301,22100,0,0.00,0,1865401,165,""
2020-04-21 06:07:26.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWAPID2001,192,Bkup,118619,4372,114247,96.31,92140746771,74.08,2534,1079448,105906,3878565947,1614854,93256277248,705133500,27655639725,85.78,1699163,24131,0,0.00,0,1723294,171,""
2020-04-20 08:10:41.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWAPID2001,192,Bkup,118619,4372,114247,96.31,92141121837,74.08,2534,1079448,105906,3878565947,1614854,93256277248,704776581,27655621578,85.78,1699163,24131,0,0.00,0,1723294,169,""
2020-04-18 11:43:16.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWAPID2001,192,Bkup,118619,4372,114247,96.31,92140689755,74.08,2534,1079448,105906,3878565947,1614854,93256277248,705174674,27655655567,85.78,1699163,24131,0,0.00,0,1723294,167,""
2020-03-10 22:35:23.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWAPID2001,192,Bkup,114721,3784,110937,96.70,91859409113,76.36,2680,1141536,82619,3279158750,1614927,92969290003,687329655,24466455062,86.05,1675966,24260,0,0.00,0,1700226,166,""
2020-03-09 11:28:47.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWAPID2001,192,Bkup,112942,3433,109509,96.96,91380764566,77.16,2038,868116,70277,2951840390,1608883,92317501880,646603277,23448089772,86.69,1657596,23602,0,0.00,0,1681198,165,""
2020-04-21 06:07:26.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWCOGD2001,193,Bkup,176084,28030,148053,84.08,134243361611,72.71,3759,1601298,266185,21137516395,1766052,143611281515,8252820477,21001700110,41.68,1891433,144563,0,0.00,0,2035996,171,""
2020-04-20 08:10:41.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWCOGD2001,193,Bkup,176084,28030,148053,84.08,134243484695,72.71,3759,1601298,266185,21137516395,1766052,143611281515,8252705636,21001691867,41.68,1891433,144563,0,0.00,0,2035996,169,""
2020-04-18 11:43:16.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWCOGD2001,193,Bkup,176084,28030,148053,84.08,134243552139,72.71,3759,1601298,266185,21137516395,1766052,143611281515,8252654633,21001675426,41.68,1891433,144563,0,0.00,0,2035996,167,""
2020-03-10 22:35:23.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWCOGD2001,193,Bkup,193206,32214,160992,83.33,149163877089,73.63,4552,1939008,213151,21614160479,1834479,162996734130,12162653810,19648509426,36.78,1867148,185034,0,0.00,0,2052182,166,""
2018-07-17 12:18:33.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0003,4,Bkup,170567,39445,131122,76.87,19672927928,11.00,65,27709,339702,38523437763,205837,28388351729,2837549664,117818143269,74.02,545539,65,0,0.00,0,545604,124,""
2020-04-21 06:07:33.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0004,5,Bkup,401084,86244,314840,78.50,74025614513,17.60,135,57546,654107,85001985386,567316,93517356904,5431220639,256108277318,73.90,1221423,135,0,0.00,0,1221558,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0004,5,Bkup,400072,86061,314011,78.49,74013894665,17.64,123,52401,650559,84810404289,567054,93503519117,5430818754,255250395252,73.88,1217613,123,0,0.00,0,1217736,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0004,5,Bkup,401996,86253,315743,78.54,74458260212,17.66,135,57546,655474,84981964212,568741,94045532605,5460920841,256622335823,73.94,1224215,135,0,0.00,0,1224350,168,""
2018-07-17 12:18:33.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0004,5,Bkup,170021,39348,130673,76.86,19556030372,10.97,65,27709,339394,38419644897,205065,28258020221,2839450253,117464423918,74.01,544459,65,0,0.00,0,544524,124,""
2020-04-21 06:07:33.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0005,6,Bkup,419393,90311,329081,78.47,77660469990,17.66,135,57546,685322,89022979566,596686,98002032646,5675346649,267406430803,73.85,1282008,135,0,0.00,0,1282143,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0005,6,Bkup,418575,90156,328420,78.46,77647878195,17.69,123,52401,682093,88860127668,596408,97987408778,5674951348,266725174629,73.83,1278501,123,0,0.00,0,1278624,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0005,6,Bkup,404035,86814,317221,78.51,74362262744,17.55,135,57546,663754,85630184239,573616,93782431641,5401252409,258267713472,73.94,1237370,135,0,0.00,0,1237505,168,""
2018-07-17 12:18:33.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0005,6,Bkup,165670,38413,127258,76.81,19036028914,10.96,65,27709,329580,37517531462,198035,27451351797,2761058137,114403443055,73.96,527615,65,0,0.00,0,527680,124,""
2020-04-21 06:07:33.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0006,7,Bkup,449111,96657,352454,78.48,83548211338,17.74,135,57546,730667,95231676009,641729,105378018075,6120837551,286026274142,73.84,1372396,135,0,0.00,0,1372531,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0006,7,Bkup,448276,96505,351770,78.47,83534566954,17.77,123,52401,727536,95072801158,641419,105361664867,6120266621,285323386579,73.82,1368955,123,0,0.00,0,1369078,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0006,7,Bkup,428275,92260,336015,78.46,79713774869,17.75,135,57546,697499,90934992507,611560,100468738897,5806406716,272623734324,73.81,1309059,135,0,0.00,0,1309194,168,""
2018-07-17 12:18:33.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0006,7,Bkup,165255,38201,127054,76.88,19113862727,11.03,65,27709,329001,37299294581,200125,27540289010,2757404456,114112221980,74.02,529126,65,0,0.00,0,529191,124,""
2020-04-21 06:07:33.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0007,8,Bkup,415670,89106,326564,78.56,76847711367,17.63,135,57546,679540,87854548013,589100,96926108015,5580198386,265578989402,73.97,1268640,135,0,0.00,0,1268775,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0007,8,Bkup,414771,88945,325825,78.56,76835933236,17.67,123,52401,675944,87686138005,588839,96912345141,5579790622,264816493593,73.95,1264783,123,0,0.00,0,1264906,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0007,8,Bkup,423064,90766,332298,78.55,78913828826,17.79,135,57546,687512,89414569201,603551,99621581792,5760608379,269525699770,73.90,1291063,135,0,0.00,0,1291198,168,""
2018-07-17 12:18:33.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0007,8,Bkup,168794,39072,129723,76.85,19398839693,10.96,65,27709,336642,38156359140,202676,27986127917,2813423126,116625075321,74.00,539318,65,0,0.00,0,539383,124,""
2020-04-21 06:07:33.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0008,9,Bkup,424261,91110,333151,78.52,78269040466,17.59,135,57546,694726,89828829576,602358,98710705242,5707131505,271064823477,73.94,1297084,135,0,0.00,0,1297219,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0008,9,Bkup,423482,90964,332518,78.52,78258835975,17.62,123,52401,691931,89675279166,602145,98699596105,5706987669,270411488294,73.92,1294076,123,0,0.00,0,1294199,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0008,9,Bkup,409501,87933,321568,78.53,75872668003,17.67,135,57546,669436,86667588066,581700,95711033327,5536908872,261315729523,73.92,1251136,135,0,0.00,0,1251271,168,""
2018-07-17 12:18:33.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0008,9,Bkup,171742,39723,132019,76.87,19564275996,10.86,65,27709,342563,38824556525,205217,28288822395,2827606037,118867611874,74.05,547780,65,0,0.00,0,547845,124,""
2020-04-21 06:07:33.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0009,10,Bkup,386011,82729,303283,78.57,71545773016,17.68,135,57546,628421,81482067029,546366,90455008385,5265214595,246469118288,73.97,1174787,135,0,0.00,0,1174922,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0009,10,Bkup,385300,82592,302708,78.56,71535042974,17.71,123,52401,625646,81338819507,546134,90442873851,5264937270,245877446521,73.95,1171780,123,0,0.00,0,1171903,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0009,10,Bkup,364577,78166,286411,78.56,68667623633,17.96,135,57546,589089,76824929007,520963,87026089596,5138145929,231655775159,73.87,1110052,135,0,0.00,0,1110187,168,""
2018-07-17 12:18:33.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0009,10,Bkup,170025,39303,130723,76.88,19593071955,10.99,65,27709,339312,38376950442,204226,28297811754,2834730325,117479833774,74.03,543538,65,0,0.00,0,543603,124,""
2020-04-21 06:07:33.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\000A,11,Bkup,373716,80255,293462,78.53,69336463629,17.69,135,57546,608439,79060493766,530718,87588510102,5092539081,238380252260,73.91,1139157,135,0,0.00,0,1139292,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\000A,11,Bkup,372796,80098,292697,78.51,69325324964,17.73,123,52401,605333,78897052469,530472,87575562829,5092195730,237590081173,73.88,1135805,123,0,0.00,0,1135928,170,""
2020-03-09 11:28:47.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWEMQD2081,200,Bkup,113305,2452,110853,97.84,112389645739,94.60,2050,873228,53847,2188590580,2002631,113078765114,381562751,3848642895,59.95,2034582,23946,0,0.00,0,2058528,165,""
2020-04-21 06:07:26.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWSOAD2001,201,Bkup,120451,4690,115761,96.11,113951679303,90.22,2441,1039830,109217,4577292112,1988821,114524499998,339290817,7432356192,60.18,2070224,30255,0,0.00,0,2100479,171,""
2020-04-20 08:10:41.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWSOAD2001,201,Bkup,120451,4689,115762,96.11,113952446294,90.22,2441,1039830,109217,4577292112,1988821,114524499998,338574697,7432305321,60.18,2070224,30255,0,0.00,0,2100479,169,""
2020-04-18 11:43:16.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWSOAD2001,201,Bkup,120451,4690,115761,96.11,113951745849,90.22,2441,1039830,109217,4577292112,1988821,114524499998,339245930,7432334533,60.18,2070224,30255,0,0.00,0,2100479,167,""
2020-03-10 22:35:23.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWSOAD2001,201,Bkup,113641,2975,110666,97.38,111551384643,93.61,2620,1115976,65803,2850171231,1981611,111975376203,268458414,4490532601,59.01,2023558,26476,0,0.00,0,2050034,166,""
2020-03-09 11:28:47.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWSOAD2001,201,Bkup,112925,2774,110151,97.54,111496242013,94.16,2042,869820,57873,2643041211,1980554,111911356494,264971612,4005234787,57.93,2014574,25895,0,0.00,0,2040469,165,""
2020-04-21 06:07:26.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWEMQD2001,202,Bkup,113670,2197,111474,98.07,113246630844,95.01,1917,816606,36916,1305306076,2025387,115394863336,997166017,3641973522,61.26,2040225,23995,0,0.00,0,2064220,171,""
2020-04-20 08:10:41.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWEMQD2001,202,Bkup,113670,2197,111474,98.07,113246636990,95.01,1917,816606,36916,1305306076,2025387,115394863336,997159985,3641973408,61.26,2040225,23995,0,0.00,0,2064220,169,""
2020-04-18 11:43:16.000000,STG001,SPVENP_CORP100_DC,\VMFULL-CORPWEMQD2001,202,Bkup,113670,2197,111474,98.07,113246677332,95.01,1917,816606,36916,1305306076,2025387,115394863336,997142690,3641950361,61.26,2040225,23995,0,0.00,0,2064220,167,""
2020-04-21 06:07:33.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\meta\0000,1,Bkup,1,0,0,67.06,0,0.00,135,70641,135,104839,0,0,0,357241,67.06,135,135,0,0.00,0,270,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\meta\0000,1,Bkup,0,0,0,66.98,0,0.00,123,64332,123,95391,0,0,0,323937,66.98,123,123,0,0.00,0,246,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\meta\0000,1,Bkup,1,0,0,67.05,0,0.00,135,70641,135,104872,0,0,0,357208,67.05,135,135,0,0.00,0,270,168,""
2018-07-17 12:18:33.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\meta\0000,1,Bkup,0,0,0,67.54,0,0.00,65,34014,65,50164,0,0,0,175116,67.54,65,65,0,0.00,0,130,124,""
2020-04-21 06:07:33.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0001,2,Bkup,438765,94485,344279,78.47,82112613782,17.85,135,57546,716018,93052527835,628900,103587307472,6022321126,278890492841,73.79,1344918,135,0,0.00,0,1345053,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0001,2,Bkup,437848,94310,343538,78.46,82100393218,17.88,123,52401,712333,92869418202,628635,103573279921,6021932208,278125544308,73.77,1340968,123,0,0.00,0,1341091,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0001,2,Bkup,431907,92793,339114,78.52,80446322305,17.76,135,57546,706006,91419362212,616697,101462928454,5880850108,275140337951,73.87,1322703,135,0,0.00,0,1322838,168,""
2018-07-17 12:18:33.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0001,2,Bkup,169684,39256,130428,76.87,19546181334,10.99,65,27709,339144,38364818374,204000,28156789641,2797971786,117217069594,74.01,543144,65,0,0.00,0,543209,124,""
2020-04-21 06:07:33.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0002,3,Bkup,418163,89512,328651,78.59,77159485148,17.60,135,57546,681846,88192215997,591604,97524764015,5667406445,267456267514,74.02,1273450,135,0,0.00,0,1273585,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0002,3,Bkup,417392,89367,328026,78.59,77148202990,17.63,123,52401,678949,88040531000,591366,97512262417,5667171523,266811544855,74.01,1270315,123,0,0.00,0,1270438,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0002,3,Bkup,431154,92685,338469,78.50,80026183984,17.70,135,57546,703160,91317816750,613176,101056849989,5869565322,274883966360,73.88,1316336,135,0,0.00,0,1316471,168,""
2018-07-17 12:18:33.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0002,3,Bkup,168793,39084,129709,76.84,19426821669,10.98,65,27709,336381,38188282298,203447,28010493480,2794224499,116582737582,73.99,539828,65,0,0.00,0,539893,124,""
2020-04-21 06:07:33.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0003,4,Bkup,423344,91593,331751,78.36,78257182445,17.63,135,57546,693215,90367878908,603399,98592087375,5673931231,269609390648,73.73,1296614,135,0,0.00,0,1296749,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0003,4,Bkup,422534,91445,331089,78.36,78246940121,17.66,123,52401,690204,90213313282,603173,98580220499,5673615263,268924777862,73.72,1293377,123,0,0.00,0,1293500,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPCSQLPR901,CORPS1SQLPR901\data\0003,4,Bkup,426504,92198,334306,78.38,78946438771,17.65,135,57546,699290,90935530100,608657,99532273679,5740961862,271599072467,73.75,1307947,135,0,0.00,0,1308082,168,""
2020-04-20 08:10:43.000000,STG002,SQLCORPCSQLPR901,CORPS2SQLPR901\DBI2\data\0007,21,Bkup,26049,3351,22698,87.14,7643784795,27.98,330,151065,29732,2549396276,46046,12480055621,963924742,16156814187,82.14,75778,330,0,0.00,0,76108,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPCSQLPR901,CORPS2SQLPR901\DBI2\data\0007,21,Bkup,25810,3269,22540,87.33,7887933449,29.15,365,167195,29160,2437865811,46513,12910436376,990248464,15747037844,82.12,75673,365,0,0.00,0,76038,168,""
2018-07-17 12:18:33.000000,STG002,SQLCORPCSQLPR901,CORPS2SQLPR901\DBI2\data\0007,21,Bkup,17464,2734,14730,84.35,2662719885,14.54,180,82475,23714,2309843973,23956,5233932964,556802480,12782594238,81.68,47670,180,0,0.00,0,47850,124,""
2020-04-21 06:07:33.000000,STG002,SQLCORPCSQLPR901,CORPS2SQLPR901\DBI2\data\0008,22,Bkup,27296,3538,23758,87.04,7888006805,27.56,365,167195,30803,2719164445,48352,12793686391,990370849,17023740717,82.11,79155,365,0,0.00,0,79520,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPCSQLPR901,CORPS2SQLPR901\DBI2\data\0008,22,Bkup,27242,3534,23708,87.03,7861725497,27.52,330,151065,30415,2714665987,47827,12767434996,990368968,16998130172,82.10,78242,330,0,0.00,0,78572,170,""
2020-04-18 11:43:22.000000,STG002,SQLCORPCSQLPR901,CORPS2SQLPR901\DBI2\data\0008,22,Bkup,26499,3389,23109,87.21,7954731248,28.63,365,167195,30815,2549632537,48064,12945502086,1004060472,16277155775,82.08,78879,365,0,0.00,0,79244,168,""
2018-07-17 12:18:33.000000,STG002,SQLCORPCSQLPR901,CORPS2SQLPR901\DBI2\data\0008,22,Bkup,17645,2760,14885,84.36,2725972364,14.73,180,82475,24964,2322067595,25346,5354324553,572050263,12881716882,81.65,50310,180,0,0.00,0,50490,124,""
2020-04-21 06:07:33.000000,STG002,SQLCORPCSQLPR901,CORPS2SQLPR901\DBI2\data\0009,23,Bkup,26103,3404,22699,86.96,7555686691,27.61,365,167195,30103,2613972423,46465,12281371725,955031767,16245668415,81.99,76568,365,0,0.00,0,76933,172,""
2020-04-20 08:10:43.000000,STG002,SQLCORPCSQLPR901,CORPS2SQLPR901\DBI2\data\0009,23,Bkup,26049,3400,22649,86.95,7528554050,27.56,330,151065,29747,2609641829,45921,12254155516,955027621,16220743604,81.98,75668,330,0,0.00,0,75998,170,""
