START_TIME,END_TIME,ACTIVITY,ACTIVITY_DETAILS,ACTIVITY_TYPE,NUMBER,ENTITY,AS_ENTITY,SUB_ENTITY,COMMMETH,ADDRESS,SCHEDULE_NAME,EXAMINED,AFFECTED,FAILED,BYTES,IDLE,MEDIAW,PROCESSES,COMPLETION_CODE,SUCCESSFUL,VOLUME_NAME,DRIVE_NAME,LIBRARY_NAME,LAST_USE,COMM_WAIT,NUM_OFFSITE_VOLS
2020-04-06 20:01:36.000000,2020-04-06 20:01:39.000000,BACKUP,"SESSION_LIST: 183087,183086",SESSION_END,183086,RVHPT02,"","",Tcp/Ip,RVHPT02.PA.LCL:51707,INC-RVHPT02,8,7,0,8530987,0,0,2,0,YES,"","","","",0,""
2020-04-06 20:02:53.000000,2020-04-06 20:02:53.000000,BACKUP,TDP MSSQL,full,183063,RVAUDHDQ01,RVAUDHDQ01,EPAD,Tcp/Ip,RVAUDHDQ01.PA.LCL:51914,SQL-RVAUDHDQ01,0,6,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:02:54.000000,2020-04-06 20:02:54.000000,BACKUP,TDP MSSQL,full,183063,RVAUDHDQ01,RVAUDHDQ01,master,Tcp/Ip,RVAUDHDQ01.PA.LCL:51914,SQL-RVAUDHDQ01,0,9,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:02:55.000000,2020-04-06 20:02:55.000000,BACKUP,TDP MSSQL,full,183063,RVAUDHDQ01,RVAUDHDQ01,model,Tcp/Ip,RVAUDHDQ01.PA.LCL:51914,SQL-RVAUDHDQ01,0,12,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:02:56.000000,2020-04-06 20:02:56.000000,BACKUP,TDP MSSQL,full,183063,RVAUDHDQ01,RVAUDHDQ01,msdb,Tcp/Ip,RVAUDHDQ01.PA.LCL:51914,SQL-RVAUDHDQ01,0,15,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:02:57.000000,2020-04-06 20:02:57.000000,BACKUP,TDP MSSQL,full,183063,RVAUDHDQ01,RVAUDHDQ01,ReportServer,Tcp/Ip,RVAUDHDQ01.PA.LCL:51914,SQL-RVAUDHDQ01,0,18,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:02:58.000000,2020-04-06 20:02:58.000000,BACKUP,TDP MSSQL,full,183063,RVAUDHDQ01,RVAUDHDQ01,ReportServerTempDB,Tcp/Ip,RVAUDHDQ01.PA.LCL:51914,SQL-RVAUDHDQ01,0,21,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:02:59.000000,2020-04-06 20:02:59.000000,BACKUP,TDP MSSQL,full,183063,RVAUDHDQ01,RVAUDHDQ01,RVAUDHDQ01_Mgmt,Tcp/Ip,RVAUDHDQ01.PA.LCL:51914,SQL-RVAUDHDQ01,0,24,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 19:56:04.000000,2020-04-06 20:03:00.000000,BACKUP,SESSION_LIST: 183063,SESSION_END,183063,RVAUDHDQ01,"","",Tcp/Ip,RVAUDHDQ01.PA.LCL:51914,SQL-RVAUDHDQ01,0,24,0,21086564295,7,0,1,0,YES,"","","","",282,""
2020-04-06 20:03:16.000000,2020-04-06 20:03:16.000000,BACKUP,TDP MSSQL,full,183094,RVAUDHDQ01,RVAUDHDQ01,DPP,Tcp/Ip,RVAUDHDQ01.PA.LCL:52028,SQL-RVAUDHDQ01,0,3,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:03:17.000000,2020-04-06 20:03:17.000000,BACKUP,TDP MSSQL,full,183094,RVAUDHDQ01,RVAUDHDQ01,master,Tcp/Ip,RVAUDHDQ01.PA.LCL:52028,SQL-RVAUDHDQ01,0,6,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:03:18.000000,2020-04-06 20:03:18.000000,BACKUP,TDP MSSQL,full,183094,RVAUDHDQ01,RVAUDHDQ01,model,Tcp/Ip,RVAUDHDQ01.PA.LCL:52028,SQL-RVAUDHDQ01,0,9,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:03:19.000000,2020-04-06 20:03:19.000000,BACKUP,TDP MSSQL,full,183094,RVAUDHDQ01,RVAUDHDQ01,msdb,Tcp/Ip,RVAUDHDQ01.PA.LCL:52028,SQL-RVAUDHDQ01,0,12,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:03:13.000000,2020-04-06 20:03:19.000000,BACKUP,SESSION_LIST: 183094,SESSION_END,183094,RVAUDHDQ01,"","",Tcp/Ip,RVAUDHDQ01.PA.LCL:52028,SQL-RVAUDHDQ01,0,12,0,107356248,3,0,1,0,YES,"","","","",1,""
2020-04-06 20:03:13.000000,2020-04-06 20:03:27.000000,BACKUP,"SESSION_LIST: 183097,183095",SESSION_END,183095,RVBOAIDX,"","",Tcp/Ip,RVBOAIDX.PA.LCL:57413,INC-RVBOAIDX,1,1,0,226148,3,0,2,0,YES,"","","","",0,""
2020-04-06 20:05:15.000000,2020-04-06 20:05:15.000000,BACKUP,TDP MSSQL,full,183108,RVSSQPS04,RVSSQPS04,master,Tcp/Ip,RVSSQPS04.PA.LCL:54968,SQL-RVSSQPS04,0,3,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:05:16.000000,2020-04-06 20:05:16.000000,BACKUP,TDP MSSQL,full,183108,RVSSQPS04,RVSSQPS04,model,Tcp/Ip,RVSSQPS04.PA.LCL:54968,SQL-RVSSQPS04,0,6,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:05:17.000000,2020-04-06 20:05:17.000000,BACKUP,TDP MSSQL,full,183108,RVSSQPS04,RVSSQPS04,msdb,Tcp/Ip,RVSSQPS04.PA.LCL:54968,SQL-RVSSQPS04,0,9,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:05:34.000000,2020-04-06 20:05:34.000000,BACKUP,TDP MSSQL,full,183108,RVSSQPS04,RVSSQPS04,ricoh_slnx,Tcp/Ip,RVSSQPS04.PA.LCL:54968,SQL-RVSSQPS04,0,12,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:05:14.000000,2020-04-06 20:05:34.000000,BACKUP,SESSION_LIST: 183108,SESSION_END,183108,RVSSQPS04,"","",Tcp/Ip,RVSSQPS04.PA.LCL:54968,SQL-RVSSQPS04,0,12,0,246262802,2,0,1,0,YES,"","","","",13,""
2020-04-06 20:05:55.000000,2020-04-06 20:05:55.000000,BACKUP,TDP MSSQL,log,183114,RVSSQSQLP01,RVSSQSQLP01,CTFLOORTAX_2009,Tcp/Ip,RVSSQSQLP01.PA.LCL:49940,SQLTLOG-RVSSQSQLP01,0,3,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:05:56.000000,2020-04-06 20:05:56.000000,BACKUP,TDP MSSQL,log,183114,RVSSQSQLP01,RVSSQSQLP01,CTFLOORTAX_2016,Tcp/Ip,RVSSQSQLP01.PA.LCL:49940,SQLTLOG-RVSSQSQLP01,0,6,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:05:57.000000,2020-04-06 20:05:57.000000,BACKUP,TDP MSSQL,log,183114,RVSSQSQLP01,RVSSQSQLP01,CTFLOORTAX_PHILLY,Tcp/Ip,RVSSQSQLP01.PA.LCL:49940,SQLTLOG-RVSSQSQLP01,0,9,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:05:58.000000,2020-04-06 20:05:58.000000,BACKUP,TDP MSSQL,log,183114,RVSSQSQLP01,RVSSQSQLP01,eCommunication,Tcp/Ip,RVSSQSQLP01.PA.LCL:49940,SQLTLOG-RVSSQSQLP01,0,12,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:05:59.000000,2020-04-06 20:05:59.000000,BACKUP,TDP MSSQL,log,183114,RVSSQSQLP01,RVSSQSQLP01,ECorr_Documents,Tcp/Ip,RVSSQSQLP01.PA.LCL:49940,SQLTLOG-RVSSQSQLP01,0,15,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:06:00.000000,2020-04-06 20:06:00.000000,BACKUP,TDP MSSQL,log,183114,RVSSQSQLP01,RVSSQSQLP01,IRS_BIANNUAL_LOAD,Tcp/Ip,RVSSQSQLP01.PA.LCL:49940,SQLTLOG-RVSSQSQLP01,0,18,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:06:01.000000,2020-04-06 20:06:01.000000,BACKUP,TDP MSSQL,log,183114,RVSSQSQLP01,RVSSQSQLP01,ITSCORR,Tcp/Ip,RVSSQSQLP01.PA.LCL:49940,SQLTLOG-RVSSQSQLP01,0,21,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:06:02.000000,2020-04-06 20:06:02.000000,BACKUP,TDP MSSQL,log,183114,RVSSQSQLP01,RVSSQSQLP01,Metastorm,Tcp/Ip,RVSSQSQLP01.PA.LCL:49940,SQLTLOG-RVSSQSQLP01,0,24,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:06:03.000000,2020-04-06 20:06:03.000000,BACKUP,TDP MSSQL,log,183114,RVSSQSQLP01,RVSSQSQLP01,MiscTaxForms,Tcp/Ip,RVSSQSQLP01.PA.LCL:49940,SQLTLOG-RVSSQSQLP01,0,27,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:06:04.000000,2020-04-06 20:06:04.000000,BACKUP,TDP MSSQL,log,183114,RVSSQSQLP01,RVSSQSQLP01,model,Tcp/Ip,RVSSQSQLP01.PA.LCL:49940,SQLTLOG-RVSSQSQLP01,0,30,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:06:05.000000,2020-04-06 20:06:05.000000,BACKUP,TDP MSSQL,log,183114,RVSSQSQLP01,RVSSQSQLP01,PA100ARC,Tcp/Ip,RVSSQSQLP01.PA.LCL:49940,SQLTLOG-RVSSQSQLP01,0,33,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:06:06.000000,2020-04-06 20:06:06.000000,BACKUP,TDP MSSQL,log,183114,RVSSQSQLP01,RVSSQSQLP01,PA100REV,Tcp/Ip,RVSSQSQLP01.PA.LCL:49940,SQLTLOG-RVSSQSQLP01,0,36,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:06:07.000000,2020-04-06 20:06:07.000000,BACKUP,TDP MSSQL,log,183114,RVSSQSQLP01,RVSSQSQLP01,Papyrus_DocExec,Tcp/Ip,RVSSQSQLP01.PA.LCL:49940,SQLTLOG-RVSSQSQLP01,0,39,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:06:08.000000,2020-04-06 20:06:08.000000,BACKUP,TDP MSSQL,log,183114,RVSSQSQLP01,RVSSQSQLP01,parcel,Tcp/Ip,RVSSQSQLP01.PA.LCL:49940,SQLTLOG-RVSSQSQLP01,0,42,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:06:09.000000,2020-04-06 20:06:09.000000,BACKUP,TDP MSSQL,log,183114,RVSSQSQLP01,RVSSQSQLP01,PAWET,Tcp/Ip,RVSSQSQLP01.PA.LCL:49940,SQLTLOG-RVSSQSQLP01,0,45,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:06:10.000000,2020-04-06 20:06:10.000000,BACKUP,TDP MSSQL,log,183114,RVSSQSQLP01,RVSSQSQLP01,ReportServer,Tcp/Ip,RVSSQSQLP01.PA.LCL:49940,SQLTLOG-RVSSQSQLP01,0,48,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:06:11.000000,2020-04-06 20:06:11.000000,BACKUP,TDP MSSQL,log,183114,RVSSQSQLP01,RVSSQSQLP01,REVBPM,Tcp/Ip,RVSSQSQLP01.PA.LCL:49940,SQLTLOG-RVSSQSQLP01,0,51,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:06:12.000000,2020-04-06 20:06:12.000000,BACKUP,TDP MSSQL,log,183114,RVSSQSQLP01,RVSSQSQLP01,REVREF,Tcp/Ip,RVSSQSQLP01.PA.LCL:49940,SQLTLOG-RVSSQSQLP01,0,54,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:06:13.000000,2020-04-06 20:06:13.000000,BACKUP,TDP MSSQL,log,183114,RVSSQSQLP01,RVSSQSQLP01,RVUseTax,Tcp/Ip,RVSSQSQLP01.PA.LCL:49940,SQLTLOG-RVSSQSQLP01,0,57,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:06:14.000000,2020-04-06 20:06:14.000000,BACKUP,TDP MSSQL,log,183114,RVSSQSQLP01,RVSSQSQLP01,Tavern_Games,Tcp/Ip,RVSSQSQLP01.PA.LCL:49940,SQLTLOG-RVSSQSQLP01,0,60,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:06:15.000000,2020-04-06 20:06:15.000000,BACKUP,TDP MSSQL,log,183114,RVSSQSQLP01,RVSSQSQLP01,TREASURY_TEST,Tcp/Ip,RVSSQSQLP01.PA.LCL:49940,SQLTLOG-RVSSQSQLP01,0,63,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:05:53.000000,2020-04-06 20:06:15.000000,BACKUP,SESSION_LIST: 183114,SESSION_END,183114,RVSSQSQLP01,"","",Tcp/Ip,RVSSQSQLP01.PA.LCL:49940,SQLTLOG-RVSSQSQLP01,0,63,0,18069838,20,0,1,0,YES,"","","","",0,""
2020-04-06 20:07:28.000000,2020-04-06 20:07:28.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,ATRACK,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,3,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:29.000000,2020-04-06 20:07:29.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,BIC,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,6,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:30.000000,2020-04-06 20:07:30.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,BIDM_PRODUCTION,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,9,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:31.000000,2020-04-06 20:07:31.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,CCS,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,12,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:32.000000,2020-04-06 20:07:32.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,CELL_PHONE,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,15,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:33.000000,2020-04-06 20:07:33.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,Check_21,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,18,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:34.000000,2020-04-06 20:07:34.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,CigaretteStamp,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,21,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:35.000000,2020-04-06 20:07:35.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,CIGNPM,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,24,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:36.000000,2020-04-06 20:07:36.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,Computers,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,27,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:37.000000,2020-04-06 20:07:37.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,CORPASSESSMENT,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,30,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:38.000000,2020-04-06 20:07:38.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,CORPTAX,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,33,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:09:01.000000,2020-04-06 20:09:01.000000,BACKUP,TDP MSSQL,log,183135,RVAUDHDQ01,RVAUDHDQ01,model,Tcp/Ip,RVAUDHDQ01.PA.LCL:52056,SQLTLOG-RVAUDHDQ01,0,6,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:08:58.000000,2020-04-06 20:09:01.000000,BACKUP,SESSION_LIST: 183135,SESSION_END,183135,RVAUDHDQ01,"","",Tcp/Ip,RVAUDHDQ01.PA.LCL:52056,SQLTLOG-RVAUDHDQ01,0,6,0,183852,2,0,1,0,YES,"","","","",0,""
2020-04-06 20:07:39.000000,2020-04-06 20:07:39.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,COUNTY_COLLECTIONS,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,36,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:40.000000,2020-04-06 20:07:40.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,DATAConsolidator,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,39,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:41.000000,2020-04-06 20:07:41.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,edi lookup,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,42,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:42.000000,2020-04-06 20:07:42.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,eHistoryDisplay,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,45,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:43.000000,2020-04-06 20:07:43.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,EncryptedUSB,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,48,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:44.000000,2020-04-06 20:07:44.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,Global77,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,51,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:45.000000,2020-04-06 20:07:45.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,IMB,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,54,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:46.000000,2020-04-06 20:07:46.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,IRS,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,57,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:47.000000,2020-04-06 20:07:47.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,LCB_MASTER,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,60,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:48.000000,2020-04-06 20:07:48.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,Loginfo,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,63,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:49.000000,2020-04-06 20:07:49.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,model,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,66,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:50.000000,2020-04-06 20:07:50.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,OPCPayments,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,69,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:51.000000,2020-04-06 20:07:51.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,PARI_MUTUEL,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,72,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:52.000000,2020-04-06 20:07:52.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,PAYROLL_PROVIDERS,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,75,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:53.000000,2020-04-06 20:07:53.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,PhoneList,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,78,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:54.000000,2020-04-06 20:07:54.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,ReportServer,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,81,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:55.000000,2020-04-06 20:07:55.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,RET_CHK,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,84,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:56.000000,2020-04-06 20:07:56.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,RICS,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,87,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:57.000000,2020-04-06 20:07:57.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,RITSRS,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,90,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:58.000000,2020-04-06 20:07:58.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,RTT,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,93,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:59.000000,2020-04-06 20:07:59.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,SECURITY_AUDIT_REVIEW,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,96,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:08:00.000000,2020-04-06 20:08:00.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,TSIC,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,99,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:08:01.000000,2020-04-06 20:08:01.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,Verification,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,102,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:08:02.000000,2020-04-06 20:08:02.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,VRT,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,105,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:08:03.000000,2020-04-06 20:08:03.000000,BACKUP,TDP MSSQL,log,183123,RVSSQSQLP02,RVSSQSQLP02,WebMonitor,Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,108,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:07:27.000000,2020-04-06 20:08:03.000000,BACKUP,SESSION_LIST: 183123,SESSION_END,183123,RVSSQSQLP02,"","",Tcp/Ip,RVSSQSQLP02.PA.LCL:58786,SQLTLOG-RVSSQSQPL02,0,108,0,10351384,34,0,1,0,YES,"","","","",0,""
2020-04-06 20:08:41.000000,2020-04-06 20:08:41.000000,BACKUP,TDP MSSQL,log,183129,RVAUDHDQ01,RVAUDHDQ01,AATables,Tcp/Ip,RVAUDHDQ01.PA.LCL:52055,SQLTLOG-RVAUDHDQ01,0,3,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:08:42.000000,2020-04-06 20:08:42.000000,BACKUP,TDP MSSQL,log,183129,RVAUDHDQ01,RVAUDHDQ01,EPAD,Tcp/Ip,RVAUDHDQ01.PA.LCL:52055,SQLTLOG-RVAUDHDQ01,0,6,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:08:43.000000,2020-04-06 20:08:43.000000,BACKUP,TDP MSSQL,log,183129,RVAUDHDQ01,RVAUDHDQ01,model,Tcp/Ip,RVAUDHDQ01.PA.LCL:52055,SQLTLOG-RVAUDHDQ01,0,9,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:08:45.000000,2020-04-06 20:08:45.000000,BACKUP,TDP MSSQL,log,183129,RVAUDHDQ01,RVAUDHDQ01,ReportServer,Tcp/Ip,RVAUDHDQ01.PA.LCL:52055,SQLTLOG-RVAUDHDQ01,0,12,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:08:38.000000,2020-04-06 20:08:45.000000,BACKUP,SESSION_LIST: 183129,SESSION_END,183129,RVAUDHDQ01,"","",Tcp/Ip,RVAUDHDQ01.PA.LCL:52055,SQLTLOG-RVAUDHDQ01,0,12,0,44580696,5,0,1,0,YES,"","","","",1,""
2020-04-06 20:09:00.000000,2020-04-06 20:09:00.000000,BACKUP,TDP MSSQL,log,183135,RVAUDHDQ01,RVAUDHDQ01,DPP,Tcp/Ip,RVAUDHDQ01.PA.LCL:52056,SQLTLOG-RVAUDHDQ01,0,3,0,0,0,0,0,0,YES,"","","","",0,""
2020-04-06 20:12:45.000000,2020-04-06 20:12:45.000000,BACKUP,TDP MSSQL,log,183152,RVSSQIIFDB01,RVSSQIIFDB01,BTFTeFile,Tcp/Ip,RVSSQIIFDB01.PA.LCL:49844,SQLTLOG-RVSSQIIFDB01,0,3,0,0,0,0,0,0,YES,"","","","",0,""
